GaiaDR3,SpType
126015822230372352,"DA "
126017157963829120,"DA "
126163324290575488,"DA "
126285095203324672,"DA "
126342377182577408,"DA "
126389003347519744,"DA "
126486821227517568,"DA "
126687550818697088,"DA "
126705589681207808,DB:
126967724421337600,"DA "
126972461769858816,"DA "
127001392669033984,"DA "
127162711641212032,"DA "
127267886799869952,"DA "
127366331745660288,DC:
127373577355161984,DA:
127421234312377728,"DA "
127429927326231936,"DA "
127461130263859328,"DA "
127472670840429824,"DA "
127655572023525760,"DA "
127700269747929344,"DA "
127800157802418304,DB:
127856640916806528,"DC "
128158834816170496,"DA "
128201921927467264,"DB "
128272157528406528,"DA "
128436220983493632,"DC "
128635954142576768,"DA "
128655333035082880,DC:
128707181880407680,"DA "
128826375813389568,DA:
128933513774990848,"DC "
129072494619153536,"DA "
129165712589501312,"DA "
129232404841644672,DA:
129253123763435520,"DA "
129327478237599616,DA:
129351018954773120,"DB "
129418604559988480,"DA "
129439563998463616,"DA "
129478386210437888,DA:
129632764512293760,"DA "
130057519598207616,"DA "
130080201324718080,DB:
130145927205581056,"DA "
130160220856779392,"DA "
130272542841298688,"DA "
130379302846419328,"DA "
130407271673340800,"DA "
130827761853404032,"DA "
130949674500572544,"DA "
130960218644587136,"DB "
131088212965718144,"DA "
131188715200383872,"DA "
131259668060084352,"DO "
131490496782574976,DA:
131665933310929792,"DA "
131767397618400128,"DA "
131846493736416896,"DA "
131871511921386880,"DA "
131965657604688384,"DA "
131978710009614336,"DA "
132292758018210688,"DB "
132299565542295552,"DA "
132323406904575232,"DA "
132370003005536128,"DC "
132451981045777536,"DA "
132583269606196608,"DA "
132644979696083200,"DA "
132716447952063104,"DA "
132758405488281984,"DA "
133116227803380224,"DA "
133616398219488000,"DA "
133632963909419648,"DA "
133644680580172032,DA:
133681754737924736,"DA "
133761812930327808,"DA "
133768989818094848,"DC "
133939246617303680,"DA "
133964393650097536,"DA "
134083729316431872,"DA "
134362210700292992,"DA "
134363932981860736,"DA "
134396364280600448,DA:
134452886049747584,"DA "
134474055945398400,DA:
134554212918392704,"DB "
134605447586499200,"DA "
134646090859307392,"DA "
134806864371306752,"DA "
134910557764775552,"DA "
134942958999080448,"DO "
134954473809189888,"DA "
134965121030425856,"DA "
135024769535383808,"DA "
135157707363517312,"DA "
135239384757483392,"DA "
135301124910602752,"DA "
135372460023759744,"DA "
135408469029735040,"DA "
135432039810291456,"DC "
135554253103930880,"DA "
135683720597931008,"DA "
135715232773818368,"DA "
135738047639961728,"DA "
135880125158674304,"DA "
135880430100586752,"DA "
136084767464664192,"DA "
136137475303027200,"DA "
136540274515184768,"DC "
136610338318092544,"DA "
136692075844561280,"DC "
136953656527404288,"DA "
136995712847785856,"DA "
137085563563222912,"DA "
137141810455464192,DC:
137211187062953216,"DA "
137461635195495680,"DA "
137481559548474368,"DA "
137579244284560768,"DA "
137744793799623680,"DA "
137850651857784064,"DA "
137890577873698560,"DA "
137921609013315712,"DA "
137974690513728896,"DA "
138054443762311936,"DA "
138158549472816128,"DA "
138354399981426176,"DA "
138362611958872320,"DA "
138523518613677440,"DA "
138572137644216064,"DA "
138649898028298368,"DA "
138679340027354368,"DA "
138940267880957184,"DA "
139007956564901760,"DA "
139158727096807808,"DA "
139162712826495744,"DA "
139183470405200896,"DA "
139331247344776832,"DA "
139615402379758208,"DA "
139623068897753856,"DA "
139627604383210880,"DA "
139740918504773376,"DA "
139784211775344896,"DA "
139937559287208192,"DQ "
139961645464177920,DA:
140006416203288320,"DA "
140233740231768832,"DA "
140253260859027200,"DB "
140305758243759744,"DA "
140482302875484544,"DA "
140562219332587008,"DA "
141302396814846080,"DA "
141365687452847360,DC:
141373182171871360,"DA "
141419735320761600,"DA "
141435648176617728,"DA "
141541300074961792,"DA "
141601738855181184,"DA "
141698122217392640,"DA "
141730416074813312,"DA "
141733474091593728,"DC "
141805633838970624,"DB "
142198739309570944,"DA "
142205478113847168,"DA "
142309412026312192,"DA "
142372187269043072,"DA "
142564876680702464,"DA "
142709256302827776,"DA "
142718464712849536,"DA "
142833775994405504,"DA "
142879955481995264,"DA "
142977713233824512,"DA "
142994686944818688,"DA "
143076256963396480,"DA "
143122294716784384,"DA "
143197095867618176,"DA "
143244615385902848,"DA "
143285228596025728,"DA "
143287947311732736,"DA "
143385185371780352,"DA "
143432082117652736,"DA "
143546676141739264,DC:
143563478052546688,"DA "
143795092753492480,"DA "
143817499597885824,DC:
143856459246973952,"DA "
144039905890556160,DA:
144065469535475072,"DA "
144194971388508928,"DA "
144382438121663104,"DZ "
144454731010594560,"DA "
144608284681573760,"DA "
144767335910217344,"DA "
144863233940255872,"DA "
145057057224048768,DC:
145063757373164672,"DA "
145146152025961984,"DA "
145276237995555840,DA:
145383406019465728,"DA "
145429108768875008,"DQ "
145485871056519808,"DA "
145516412566672512,DA:
145620110256776576,"DA "
145644299513299328,"DA "
145724632581075328,"DA "
145936980061582720,"DA "
146192543498736512,"DA "
146304728044224512,DA:
146422994263829504,"DA "
146983435956541056,"DA "
147065972342145152,"DA "
147095826660107520,"DA "
147337482994736896,"DA "
147448842907369216,DC:
147661731550958976,"DA "
147971725111014144,"DA "
147985404582267648,"DA "
148072914540147456,"DA "
148215335655375232,"DA "
148345765222175232,"DA "
148424590757653376,"DA "
148625694010852992,"DA "
149048559311874048,"DA "
149824883240282496,"DA "
149884909703520000,"DA "
150108969556871168,"DA "
150260530363309056,"DA "
150343028094447872,"DA "
150371374878785792,"DA "
150438891765134720,"DA "
150577571966860288,"DZ "
150577636388844160,"DA "
150579629253704832,"DA "
150596194944067456,"DA "
150689889653933952,"DA "
150804964714568320,"DA "
151015826131149440,"DA "
151153677401830400,"DA "
151535139217383680,"DA "
151649557145522048,"DA "
151650935831913216,"DA "
151665465704459520,"DA "
151813556177198080,"DA "
151859082830179328,DA:
151892244274318976,"DA "
151958936526336512,DC:
152091973137497216,"DA "
152359811595117440,DC:
152371871863155840,"DA "
152659458575913728,"DA "
152692791818308480,"DA "
152740654933891072,"DA "
152931141027253888,"DA "
153007870619276032,"DC "
153053427336817152,"DA "
153104593281112448,"DA "
153190836226730112,"DA "
153213612436860032,"DA "
153229044254825728,"DA "
153238214009690368,"DA "
153574114811764480,"DZ "
153896237358786816,"DA "
153908503785902208,"DA "
153962001899007360,"DA "
153973718569653760,"DA "
154001996636836480,"DA "
154159952646998016,"DA "
154198607352612480,"DC "
154230836785464960,DC:
154242927119975552,DQ:
154388956007944960,DA:
154537772330054656,"DA "
154549622143032448,"DA "
154573746975995264,"DA "
155051141179252352,"DA "
155099622772134528,"DA "
155162977832840704,"DA "
155180535660137728,"DA "
155206855219904256,DQ:
155253343944816256,"DA "
155361581416900992,"DA "
155536090233134464,"DA "
155640032736767744,"DA "
155656692914742016,"DA "
155676454059750144,"DA "
155688823565510656,DA:
155801313052007936,"DA "
155814953868232320,"DA "
155854501928831872,"DC "
155872953106923520,"DA "
155935212954743552,"DA "
156033138207421312,"DA "
156163224178069120,"DZ "
156287194114940416,"DA "
156379484371175552,"DA "
156395770888014848,"DA "
156398244789258368,"DA "
156406942097811072,DC:
156433158576534528,"DA "
156606705320702720,"DA "
156729781902967808,"DA "
156841622851375232,"DA "
157303662547626240,"DA "
157436218123999232,"DA "
157455803175284352,"DA "
157536376761063296,"DA "
157539434777422720,"DA "
157696458781425280,"DA "
157817542500845056,"DA "
157915502114262656,"DB "
157983774913609088,"DA "
158096096898947968,"DA "
158445436654807680,"DQ "
158551676966282624,DA:
158679971933027200,DC:
158756525429539584,"DA "
158800402816375552,DC:
158800402816378240,DC:
158833044567247232,"DA "
159012539840649088,"DC "
159046491558495744,DA:
159266973704562304,DA:
159277625222514048,"DC "
159389878487035648,"DA "
159407161436661248,DA:
160096215925144704,"DA "
160109302690572544,"DA "
160609820997846528,"DA "
160621812548351104,"DA "
160806393061000064,"DA "
160812925708014080,"DA "
161102505287586944,"DA "
161251729630490752,"DA "
161265507888255872,"DA "
161359000733439488,"DA "
161654773656107264,DA:
161758982448070272,"DA "
161790765206804480,"DA "
161889652532924800,"DA "
161914739438405632,"DA "
162504623130504960,"DA "
162545201980769024,"DA "
162653160663515008,DA:
162725938502377216,"DA "
162872001749812608,"DA "
163269406484747904,"DA "
163668490548728320,"DA "
163796102615749888,"DA "
163800672460982400,"DA "
163866883676876288,DC:
164223503402032000,"DA "
164269408011974912,"DA "
164270889776616832,"DA "
164297449857329408,"DA "
164920662493432064,DA:
164969659480242944,"DA "
165036111213672832,"DA "
165063427206958080,"DB "
165066141626360320,"DA "
165401149074789504,DC:
165677710612522752,"DZ "
165731827196968960,"DA "
165815802397048448,"DA "
166069622078987648,DB:
166091096919353088,"DA "
166255675767857536,"DA "
166378447413545728,"DA "
166407515751349760,"DA "
166587938734739328,"DA "
166781895161704960,"DA "
166964551529922560,"DA "
167042067100096512,"DA "
167136796898294272,"DA "
167146314545868800,"DA "
167159753501567616,"DA "
167242010714869504,"DA "
167264477686106624,"DA "
167602478730771456,"DA "
167625602834897152,"DA "
167720195194317952,"DA "
167721088547520384,"DA "
167725276137599360,"DA "
167776059830503936,"DA "
167805574845870208,"DA "
167974281161649152,"DA "
168143743391295488,"DA "
168330694727057664,"DA "
168374438972543744,"DA "
168504898600912512,"DA "
168526957553166848,"DA "
168546199007133440,"DA "
168580185083952896,"DA "
168581761336508288,DC:
168604374341638912,"DA "
168845060010733184,"DA "
168852035037491072,"DA "
168962535956695424,DZ:
169312043214604160,"DA "
169484391662585088,"DA "
169724497515409280,"DA "
169793423150149760,"DC "
169816654632715136,"DA "
169819227313335168,"DC "
170065281698249728,"DA "
170103489723883392,"DA "
170116718226303616,"DB "
170286004358801024,"DA "
170308853585358336,"DA "
170502505071087104,"DA "
170540923553084160,"DA "
170548104738128256,"DA "
170575317652517888,DC:
170648503898774912,"DA "
170653176823177984,"DA "
170709904746118656,"DA "
170848443216354688,"DA "
170978009489678336,"DA "
171060717679501184,"DA "
171167297288172544,"DA "
171354974476449024,"DA "
171391876833157376,DC:
171474026673560576,"DA "
171681525133010944,"DA "
171830238376804992,"DC "
171941009876847488,"DA "
171977637359218176,DA:
172076146729455872,"DA "
172128579688154368,"DA "
172242447862565504,"DA "
172353154940414592,"DA "
172481866518638336,"DA "
172616247455056384,"DA "
172720494901704448,"DA "
172802820835934976,DC:
172816014975571968,"DA "
172828968598750080,"DA "
172969637364397056,"DA "
172978953148524160,"DA "
172999534633377280,"DA "
173127967040093952,DA:
173135938497887872,"DA "
173280902235344640,"DA "
173565778825214976,"DA "
173585329516746624,"DA "
173644359546404352,"DA "
173667311852762752,"DA "
173696487566472064,"DA "
173778882218913664,"DA "
173809084428652032,"DA "
173828699543554048,"DA "
173879964273025792,DA:
173927625524478464,"DA "
174124124574605696,"DA "
174260090354862080,"DA "
174298672044853120,"DA "
174298775124053760,DC:
174348974701938176,DC:
174464835739490816,"DA "
174571423944093952,"DA "
174624883401000320,DA:
174676186786851840,"DB "
174748028702824832,"DC "
174982400774751744,"DA "
175113616318594944,DA:
175281188763424256,"DB "
175377155511924864,"DA "
175702855768911360,"DA "
175758411170515072,"DA "
175812493398831488,"DA "
175817750438186240,"DA "
175817887877152896,"DC "
176047582728376576,"DA "
176211311175857024,"DA "
176423478265730432,"DA "
176502093346526208,"DA "
176967014967403008,"DA "
177187265190143360,"DA "
177229321510225536,"DA "
177231103915588992,"DA "
177285224804177024,"DA "
177297594310221952,"DA "
177368203568437120,"DA "
177418948605044864,"DA "
177475985770881920,"DA "
177771616959320960,"DA "
177951838082947072,"DA "
178184792813161472,"DB "
178224237793056896,"DA "
178252417074394368,"DA "
178361504949933440,"DA "
178383705633917440,"DA "
178491526493087232,DA:
178502036278073984,"DA "
178685757799822080,"DA "
178770733727168896,DA:
178949262640226176,"DA "
178960193325974912,"DA "
179017879031821056,"DA "
179394358683545856,"DA "
179585708065861632,"DC "
179753181728507264,"DA "
179946794557991808,"DA "
179993253217618816,"DA "
180027711740688896,"DA "
180027716038687872,"DA "
180033621616218880,DA:
180072619920914688,"DA "
180086020217816704,"DA "
180086020218649344,DA:
180107598134288640,DA:
180187832419441792,"DA "
180250706445386624,DZ:
180251943393456640,"DA "
180333655149488512,DA:
180469646697610240,"DA "
180513047340166016,"DA "
180514967190359040,"DA "
180637975054330880,"DA "
180745727195146880,"DA "
180765827639864960,DA:
180863413597455488,"DA "
180898250074037376,"DA "
180907772018689152,"DA "
181054483802924416,DA:
181170585358665088,"DA "
181194121781283712,"DA "
181245317791885056,"DA "
181289023377931648,"DA "
181412138616230272,"DA "
181632934295413632,"DA "
181780745593007616,DA:
181844448546809728,DZ:
181957668182372352,"DB "
182161795092426624,"DA "
182445022414509568,"DA "
182480378585321216,"DZ "
182541955536353536,"DA "
182543394346635648,"DA "
182631080397660032,"DA "
182839850170291328,"DA "
183063845601476480,"DA "
183065701027649408,"DA "
183086965407838464,"DA "
183138612392838784,"DA "
183433998765596928,"DA "
183596176730211712,"DA "
183687474848913280,"DA "
183867756101217152,"DA "
184031553271619712,"DA "
184261690502511488,DC:
184346181100402304,"DA "
184354908472109952,"DA "
184551411815124096,"DA "
184667586388088960,DZ:
184677619431615488,"DA "
184735992329821312,"DB "
184946686245681920,"DA "
185132572431373056,"DA "
185144499556211584,"DA "
185212321382982784,"DA "
185319317607462144,DC:
185322135108777856,"DB "
185346083843520384,"DA "
185351650124261504,"DA "
185386697056487424,"DA "
185389896806065536,DA:
185520493875798144,"DA "
185841207675157760,"DA "
185892987801166976,"DA "
185930719089891712,"DZ "
186556955386196096,"DA "
186742811506026240,"DA "
186771909913627008,"DA "
186794866510246016,"DA "
186808095009472384,"DA "
186817642720385408,"DA "
186863929583753856,"DB "
186936905372105344,"DA "
186951680060394240,"DA "
186988513697905536,"DA "
187024733160375168,"DA "
187035964497229568,"DA "
187039748367204480,"DQ "
187214738215748352,"DA "
187330225592045824,"DQ "
187365714907371392,"DA "
187385815352820608,"DA "
187409798456112128,"DA "
187457249251611520,"DA "
187497793741926656,"DA "
187576000803144704,"DB "
187779474875012608,"DA "
187798170867925120,"DA "
187855272459832064,"DA "
187859331208019072,"DA "
187862251781167104,"DA "
187876712937115520,"DA "
187945952102704512,"DA "
188075380942793472,"DA "
188076068137608704,"DA "
188090052552363392,"DZ "
188171729947177472,"DA "
188182136648476544,"DA "
188231649032064256,"DA "
188282638883880448,"DA "
188384416724416384,"DA "
188483574634271616,"DA "
188501613497444352,DC:
188525291651254528,DA:
188632459676709760,"DA "
188640362415617152,"DA "
188700904277417344,"DA "
188832467711684608,"DA "
188841847926759040,"DA "
188863700713628544,DA:
188883040953255296,"DA "
188940112481029632,"DA "
188958941617635328,"DA "
189135413232419072,DC:
189211588770346496,DA:
189220178705169408,"DA "
189312022285083776,"DA "
189367925579854592,"DA "
189922633494595456,"DA "
189947093332631680,"DA "
190065050312152192,"DA "
190181907787135360,"DA "
190243755313410816,"DZ "
190491660822718720,"DA "
190508226511873792,"DA "
190560208502183808,DA:
190584264613181568,"DA "
190675794669351424,"DA "
190723799513617792,"DA "
190785127348199040,"DA "
190802650815160960,"DA "
190908891127588096,DA:
190912640633346048,DA:
190914319964903552,"DA "
190998058945380608,"DA "
191051797573331968,"DA "
191101206879480704,"DA "
191122230744346624,"DA "
191233350135794176,"DA "
191279838861685120,"DC "
191403808799585024,"DA "
191461430079625472,"DA "
191718406562279552,"DA "
191731841220167424,"DA "
191791970763158528,"DA "
191813033283451264,"DA "
191838085829370880,"DA "
191894122266140160,DA:
191910069480782464,"DB "
191953809427474816,"DA "
192005967510846848,"DA "
192275966334956672,"DA "
192277027188326912,"DA "
192315961070088448,"DA "
192370146377407872,"DA "
192437384088250240,"DA "
192454873200555392,"DA "
192572074264042496,"DA "
192679276647179008,DC:
192957968484691456,"DA "
193020163906774016,"DA "
193105921519328256,"DA "
193170556482080640,"DA "
193187422815989376,"DA "
193306689763520512,"DC "
193371213056672896,"DA "
193503536706214912,"DA "
193658666630832384,"DA "
193780201322230400,"DA "
193786901466137856,"DA "
193810158715430144,"DA "
193906709578935168,"DA "
193959559156695552,"DA "
194049650385502464,"DB "
194102113412236160,"DQ "
194127475197812992,"DA "
194350057581495168,"DA "
194394347281717504,"DA "
