GaiaDR3,SPPred
4375889015345425536,DC
4376589580346060928,DA
4376670222653381376,DA
4376680324417193472,DA
4377071681835414528,DC
4377994477030125568,DA
4378200708477838464,DBA
4379328051494006784,DA
4379812558164849408,DC
4380188694219651456,DA
4380950067364935424,DA
4381861356346530048,DA
4382453172774669952,DC
4382532268894539136,DBA
4384056565671592576,DA
4385909109622569088,DA
4385911549163997184,DA
4385937696925019264,DA
4386278128914548352,DC
4386963335112335104,DA
4387094623673782656,DC
4387094619380065280,DC
4387171623850187648,DA
4387674856576862976,DZ
4388138816124225792,DZ
4388927887517644544,DA
4389635522031068288,DC
4390134326651497728,DA
4390295473822747008,DA
4390444728230185472,DC
4391115602120939136,DA
4391500847801807104,DA
4392912650795934848,DC
4394367510839007872,DC
4394490832237094144,DA
4395601098464590464,DA
4395745061468726400,DC
4395861373483932032,DA
4395903322423821824,DC
4396596774962885888,DA
4397271016110593280,DA
4397428314991464064,DA
4397632171319655936,DA
4397682950713101568,DA
4398887092042907904,DBA
4399049510521746048,DC
4400264883189120256,DA
4401558183740868480,DA
4402794756366307328,DZ
4403059253334693248,DZ
4403335028894782464,DC
4403541148665907456,DC
4403922924014755456,DC
4404459928069184896,DC
4405080812841630592,DA
4405513672526728576,DC
4406242000198708736,DC
4406334049937890176,DA
4406401906122017536,DC
4406631841491803520,DA
4406733207018066944,DA
4406912010798685568,DC
4407614499946419200,DA
4408805958238836480,DA
4409340076070042496,DA
4409986554547744640,DA
4411572123331402880,DC
4412554051637282560,DA
4413133013228067456,DC
4414147965539633408,DA
4414670375297716608,DA
4415021737982254080,DC
4415404333668291968,DC
4415725940820061824,DA
4415799779897925760,DA
4416547310366442752,DA
4416948833973175168,DA
4417226117061248256,DA
4417527967363383680,DA
4418428093724668928,DA
4420124124769394176,DC-DQ
4420803996617732352,DC
4421098773108860928,DA
4421694158655153664,DA
4423768662219609088,DA
4423790579436883072,DA
4423803223819720704,DA
4424031479858305408,DA
4424957298712211840,DC
4425632987265111680,DC
4425884324454250752,DC
4426414946193200128,DA
4426435871273922560,DA
4427021425634792832,DA
4427716454423219968,DC
4429106481934491136,DA
4429655653631543552,DC
4430165650933432576,DZ
4430790968108076544,DA
4431665212995124608,DA
4431923014112788608,DA
4433378806161595904,DA
4434222200299612416,DC
4434222196004715904,DC
4434273946068357248,DA
4434747350246957184,DC
4434749725365419520,DC
4435598234807569536,DA
4435778215414219520,DA
4436905352274528896,DC
4437515851806126208,DQpec
4437842960812987520,DA
4437884055061048064,DA
4437908587915262848,DA
4438164190006954880,DQpec
4438653541403499776,DAH
4438822655736145408,DC
4438920104247917824,DC
4439766762564880512,DA
4440057823911572992,DA
4440264291578812928,DA
4442814402637407744,DC
4443161298553008000,DC
4443342649254940288,DA
4443586358581794176,DA
4444590625015876864,DA
4445708312943856128,DC
4446506356529203968,DA
4446863869601988096,DC
4447022061837071744,DA
4447039585308297088,DAH
4447152865064276736,DA
4448453209363580160,DA
4449057326579614592,DA
4449495546386664832,DA
4450425359563998848,DQ
4450425359563998720,DC
4451097882722882432,DA
4451552182885460480,DA
4451684128578768384,DA
4451874958268328960,DA
4452521234885949184,DA
4452997701376633728,DC
4453863223185599744,DA
4453933690711829504,DA
4454017257893306496,DA
4454109681291473536,DA
4454328930782860800,DA
4454432667131057792,DQ
4455205894384768256,DA
4455760769799431040,DC
4456018914514270592,DC
4457170451083163392,DA
4458207634145130368,DA
4458251064854338176,DAH
4458454611944673408,DA
4458886273338645888,DC
4459666716138776576,DA
4459687645513849984,DC
4460086458999242368,DA
4460327252045435648,DA
4461228611063376128,DAZ
4461401745486070144,DC
4461739604794187520,DZ
4461972907417918336,DA
4462895505049732608,DA
4463261431966304768,DC
4463278341254993920,DA
4463651999111841024,DC
4463664815294536192,DA
4463681655863346816,DA
4464010508621809664,DA
4465105351622152704,DA
4465939601772584448,DZ
4466388790929771904,DAZ
4466984859374027904,DC
4467742388527832192,DA
4468262594967618048,DA
4468709791264321664,DA
4469700519955285760,DZ
4470233817461336704,DA
4471738941493617408,DQ
4471739010213094272,DA
4472150124485901056,DA
4472304678885924480,DA
4472775712243958272,DC
4473331687166565248,DC
4473925114207017728,DA
4474005893955503616,DC
4475975364094688512,DA
4476265841320320896,DC
4476287041283507840,DA
4476472549504662528,DC
4476576831311990144,DC
4477166581862730752,DC
4477298729433938816,DA
4478012170731657600,DC
4478088208829370112,DZ
4478785058685647232,DC
4479342339285057408,DBA
4481176702635861504,DC
4482163617399810560,DA
4482588235045560960,DC
4483158641059556480,DC
4483272719685767168,DC
4483616591946346880,DC
4483881814771328000,DA
4483974792231866624,DA
4484184592790777728,DA
4484277256704949376,DA
4484289866726156160,DZ
4485626636646013696,DA
4486694709112801536,DA
4487104139751321472,DC
4487104135457345920,DA
4487371007546472832,DA
4488150664367573760,DC
4488537864259886336,DA
4488575286315479424,DC
4488750108662714624,DA
4489042883693203584,DC
4489241173743941888,DC
4490469057650256128,DC
4490483248223416576,DC
4490567017265616128,DA
4490607183799536896,DA
4491465107810964096,DC
4491748511228743808,DC
4491846264685026304,DC
4491918725076151296,DA
4491980748701631616,DA
4492043352144855424,DC
4492397115713658880,DC
4493038616324558464,DC
4493441175020980480,DA
4493674473347092224,DC
4494877446445481472,DZ
4495982279535166720,DA
4496630377217608064,DC
4496751667093478016,DAZ
4497001870409825280,DC
4497367599768691712,DA
4497414466452138496,DA
4497904642481329536,DC
4498368292781035008,DC
4498458448438927232,DC
4498531123585093120,DA
4498872998683260160,DC
4499334312528978304,DC
4499413065051389696,DA
4499661451598930944,DA
4499839473701254400,DA
4500646618315862144,DC
4500927474812609536,DA
4500927504877462016,DC
4502198922571446016,DA
4502205519647039616,DZ
4503186971212822528,DA
4503347770490390016,DA
4504181440820935040,DA
4504577986571873280,DA
4504771230051684224,DA
4504827266463720960,DC
4504953748968816384,DC
4506225883926907136,DA
4506869128279648512,DC
4508113436149576960,DC
4509080078664257664,DA
4509286408895082496,DA
4510987834415054208,DC
4511540098488317312,DA
4511577408869299840,DC
4512422143035508992,DC
4512619818958227200,DC
4513005163402991744,DC
4513182081663766016,DC
4513289043576182144,DA
4513553338680627968,DA
4513869650092456704,DC
4513896759926699776,DC
4513970156650344576,DA
4517521407404432512,DAH
4517912829231445376,DA
4517992170175866368,DA
4518917168694695168,DC
4519091235107467520,DC
4520056606339200640,DQ
4520333442759039360,DC
4521112274922384640,DZ
4521632824961961728,DB
4521918934206152704,DC
4522020089271002496,DC
4522561053294103424,DA
4523585076572785408,DC
4523862325302052736,DC
4525117825843103872,DA
4525569007873380736,DQ
4527254280018298880,DA
4528087336172846848,DA
4528439381757452928,DC
4530172280800983808,DA
4531367797830200320,DC
4531563029874123904,DC
4532869799436407552,DC
4533526993848833408,DA
4533608327645980032,DC
4533618257626093440,DA
4535391941667533952,DC
4535457461393748480,DC
4536689739046617728,DC
4537660405950031488,DC
4538304337520289664,DC
4539136259802013952,DA
4539227892919675648,DC
4540277376768140032,DA
4540596097701725952,DC
4541326345220772864,DA
4541415680545226624,DC
4542521278141244288,DA
4542785981266940416,DC
4543571376165927168,DA
4544277782323169152,DA
4544925596536285056,DC
4546417736893388800,DA
4546758830312486400,DA
4547027695265646080,DA
4547072324269430784,DA
4547250346367495168,DC
4549622027311531904,DC
4549767540800306816,DA
4550393777098821376,DC
4550937970929059328,DC
4552674512109588864,DA
4552900594888677504,DC
4553536524928279936,DC
4555079659441944960,DA
4555293235271174016,DC
4556471533779132160,DA
4556516029639008896,DA
4556553928430812672,DC
4557059845518172288,DA
4557279335526790528,DC
4558448219470271616,DA
4559106586411037440,DA
4559670670235860352,DA
4559800992425812096,DA
4560662464087388288,DA
4561417003938888704,DA
4561641991506408448,DA
4562483770733360768,DC
4562566234107439616,DC
4563152548683139968,DB
4564029851585380608,DA
4565048312887877888,DA
4565151422166297088,DC
4565386996828484224,DA
4566346831823154304,DC
4566955999923881344,DA
4567158653660872064,DC
4568037330951578368,DC
4568179481487112832,DA
4568641929204497664,DBAZ
4570546317703725312,DA
4570748524763671168,DC
4571723134445705856,DC
4573071139998034048,DA
4574032765995786496,DA
4574579974891723136,DC
4574753392788056960,DA
4575047031111936896,DA
4575928873800983168,DC
4576304838064664064,DA
4576413655356340352,DC
4576446537626664192,DC
4576535872945732608,DA
4576767766817282688,DBA
4577073048789105024,DA
4577259489030858240,DC
4577666681988285696,DC
4578278903808759040,DA
4578464515115212672,DA
4578913738632417920,DAP
4580767923254500480,DA
4581312593826445184,DC
4581383928942599296,DA
4583221109793391232,DA
4583391014401989248,DA
4583529557164354816,DC
4583662009656906368,DA
4584488606180737024,DA
4585067258532443776,DA
4585729916152485248,DA
4586401820839819776,DC
4586439169870964864,DA
4588130802869152256,DC
4588403069436048512,DC
4589105696021704960,DA
4589139574728058880,DZA
4589281235629827584,DA
4589303951715807104,DA
4589316969764785024,DC
4589815258982518912,DA
4590392876244811392,DC
4590489981163833984,DA
4590685866031974400,DC
4591184666354179584,DA
4591767201355938176,DA
4592623171160970112,DA
4592748682987813376,DA
4592910074976281472,DA
4592910105037219072,DA
4593661110134519296,DA
4595011409196652544,DA
4596322473734130304,DC
4596373429225825024,DA
4596606285173630848,DA
4596803716228814848,DA
4596876180918518912,DC
4597537605881418496,DC
4598266758185956864,DA
4598568230530318592,DA
4598775557191664384,DC
4598830670211908864,DA
4598830738931385984,DA
4598853961817753472,DA
4598979924619296384,DZ
4599036137150118656,DC
4599998179762051200,DA
4600426645699105664,DA
4601691182853483776,DC
4601940394036184192,DC
4602478059518965632,DA
4602990461999896704,DC
4604247070649603584,DA
4604548641775219712,DC
4604672031893282176,DC
4605677638356949120,DC
4606086141286335360,DC
4606367337086826752,DC
4606502168995314560,DA
4607160604665195520,DC
4607518426978990080,DC
4607727020654833152,DC
4607969085010756608,DA
4608251281542296832,DA
4608252449772722304,DC
4608525059936563200,DA
4608525682709350144,DC
4610114202134553984,DC
4610983121260366336,DAH
4611170450554260480,DC
4611204329256349312,DC
4611543459874840832,DA
4611752474458608640,DA
4612639535527020416,DC
4612750178181411328,DA
4613523856408757888,DA
4613612951211823616,DA
4613612951211823104,DA
4615208102064126336,DA
4615872241446992256,DC
4615872237152124544,DC
4616518410686246912,DC
4616895783694932736,DC
4617004704064893312,DA
4617180935163192320,DA
4617412652942625664,DC
4617812054836337536,DC
4617949867451491840,DA
4617960488907213184,DA
4618550411255512448,DA
4618860233015905408,DA
4618956058034605056,DC
4619048520085911424,DA
4619166447003181440,DC
4620280217923548800,DA
4621232979107320704,DA
4621308634956638208,DC
4621435216232408064,DC
4622012425477079552,DA
4622012425477079680,DA
4622676289982297472,DA
4622856957782901504,DA
4623729622121897728,DA
4623760889484078336,DA
4624725199836838912,DC
4625593436066412544,DA
4626108656046815872,DA
4626680917489564160,DA
4627825852690995456,DA
4628407288184229376,DC
4628635093249821952,DA
4628719618205543424,DC
4629164065718894848,DA
4629333527947012096,DA
4629939393212854016,DA
4630008761229904768,DA
4630693791333016192,DC
4630693791333016064,DA
4631058932273227008,DZ
4631117240749555200,DC
4631581406454143616,DA
4631911573476661248,DA
4632284754595134080,DA
4633973089059004416,DA
4634194125254777088,DA
4634636128930549888,DC
4634909456353707136,DA
4634953574257648512,DA
4635183784504140544,DC
4635744093052382720,DC
4636277489336533888,DC
4636909021327178880,DA
4637540866851336320,DC
4637610926359146112,DA
4638156108032201088,DC
4639064854391526272,DC
4640029027306103296,DC
4640149522612808192,DA
4640673611702395648,DC
4641329405963444608,DC
4641849474964259072,DA
4642153627368210560,DA
4644259089055136128,DC
4644553478998732672,DC
4645593307761884288,DC
4645613408210612352,DC
4645779163881638528,DBA
4645960583300470656,DA
4646331629821899136,DC
4646535078125821568,DA
4647201824553085696,DA
4647352285850245120,DA
4647914239368623616,DC
4648455512627657472,DA
4649146280802392960,DC
4650454974531002624,DC
4650712810002383104,DA
4651451510016932352,DC
4652123895783242112,DC
4652130492854723712,DA
4652407054340122496,DA
4652838475220068992,DC
4653127612412528640,DA
4653404070862114176,DA
4653542742470912768,DA
4653722929233862272,DC
4654043501300183552,DC
4654695103690489856,DA
4655692700019269632,DC
4656421921052277760,DA
4656950408184656128,DC
4657474870931615360,DC
4657847747137190656,DA
4657873757491143808,DA
4657912034205379072,DA
4657921135240379904,DA
4657977695738959104,DBA
4657982643495556608,DA
4658691072554066560,DA
4659399089293534720,DA
4659477738754925696,DC
4659528969150132096,DA
4659809928696442496,DA
4660282478179354112,DC
4661245783622327296,DC
4662296611707323264,DC
4663419934597675264,DA
4663419934597675136,DA
4663787240214359168,DA
4664651250184794368,DA
4665237908354588288,DA
4665368917740216704,DC
4665949219361142656,DA
4665988973577936640,DA
4666884667533033600,DC
4666941803483282304,DC
4667446586695129472,DA
4667932055438729728,DA
4668787780427912576,DC
4669206251976031360,DC
4670561670639983232,DC
4671801232560864256,DA
4672306015773211008,DA
4672373120342161920,DC
4672913014911553920,DC
4674418177609112576,DA
4674547640808092800,DC
4674715698584841728,DC
4674783318549261952,DA
4674819087038702208,DA
4675008748497137536,DA
4675185838588780800,DC
4676486595204561280,DA
4676949283440948096,DA
4676983887994295424,DA
4677139159651783424,DC
4677461862018523776,DC
4678519837018177792,DA
4678664766393827328,DA
4679450088279285120,DC
4680206861516733568,DA
4680311796156952704,DA
4680416352841004544,DC
4680691814863689728,DA
4682433887958947712,DA
4683172420470864256,DA
4683801096308561536,DC
4684027977956595584,DC
4684889754553577600,DC
4685208711709514368,DA
4686034135706139904,DA
4686195252815125888,DA
4686800224727589248,DC
4687330906596372224,DA
4687366267059828608,DA
4688495667364977536,DA
4689365587222432256,DA
4689543506237079936,DC
4689544257856868608,DA
4689694650431227136,DA
4689789625044431616,DA
4689963309230913536,DC
4690367104870841472,DA
4690396761622216192,DA
4690995926739560576,DA
4691396144677136256,DA
4692514622879291264,DC
4692759405950071168,DA
4693450857029617536,DA
4693913751424941824,DC
4694088028313971072,DC
4694449763343461376,DC
4695017184359021696,DA
4696032750850438272,DA
4696281721514576384,DA
4696281721514576256,DC
4696730562776480000,DA
4697090897648567552,DA
4697193354092659840,DC
4697665869214455808,DA
4698424845771339520,DAZ
4698545242293794560,DC
4698785206411858688,DA
4699341254353534464,DA
4699918699820446848,DC
4700949839864716288,DZ
4700953271543235200,DC
4701572090430988416,DA
4702813890031773824,DC
4703491116182416896,DC
4704295791186380032,DC
4704638662720317312,DA
4704847230628098048,DA
4705170310952656512,DC
4705337161842323456,DC
4705481889354417152,DA
4705633239706908672,DC
4705928149341326720,DA
4705980238705783424,DC
4706866273278574592,DC
4707074493292816000,DA
4707196161126160768,DA
4707213925111893760,DC
4707433621278241920,DA
4708786845214277760,DA
4709114911996247552,DA
4709432911374597760,DA
4709542591954208384,DA
4709696897244912512,DA
4710242392453923712,DC
4710404609071512832,DA
4710499334574162304,DA
4710546407416237184,DA
4711313729093772672,DA
4711565418472312960,DC
4712037826219531264,DA
4712260859576194176,DC
4712706161786311040,DA
4712727980220151424,DC
4712908055312941184,DA
4714003168894371456,DC
4714056529568263680,DA
4714677753637654912,DC
4715775581638569216,DA
4715775585933358720,DC
4715799014980184064,DC
4715979919002191104,DA
4716787274071022848,DA
4718948089297579264,DA
4719271861112420224,DA
4719575498120375040,DA
