GaiaEDR3,specClass
4424151940804563584,STAR
4424175618960802560,STAR
4424182662707293184,STAR
4424182662707293184,STAR
4424329924249967872,DA
4424329924249967872,DA
4424345523571472384,DA
4424345523571472384,DA
4424397853452117632,WD
4424397853452117632,DA
4424456780403434240,DA
4424456780403434240,DA
4424524159850176128,DA
4424524159850176128,DA
4424525774757901952,DA
4424525774757901952,DA
4424530756920002944,DA
4424530756920002944,DA
4424531104813732736,DA
4424531104813732736,DA
4424618202454872960,DAH
4424618202454872960,DAH
4424629541168054528,DA
4424629541168054528,DA
4424639368053787776,DC
4424680707114965376,DA
4424680707114965376,DA
4424738564617785856,DA
4424784297430171648,DA
4424792926022646400,DA
4424805566107947008,DA
4424808868940948352,DA
4424809689276626816,WD
4424848240903397120,DA
4424935480278206976,DZ
4424944448170672128,DA
4424953931457769088,DA
4424965171390689152,DA
4425023067549600384,DA
4425059759452336128,CV
4425059759452336128,CV
4425059759452336128,CV
4425127624234553984,DQ
4425218054766493568,DA
4425235681312776704,STAR
4425255644320385408,WD
4425265338065688064,DAH
4425366007800379776,DB
4425366866793858304,DA
4425419883870704384,DC
4425452461199935744,STAR
4425484342738864640,DA
4425493482430144768,DA
4425493482430144768,DA
4425509631506751616,STAR
4425526742657004288,DA
4425526742657004288,DA
4425533687620827776,STAR
4425533687620827776,STAR
4425536225944906752,STAR
4425543716367839616,STAR
4425564985044854528,STAR
4425629890591370240,STAR
4425629890591370240,STAR
4425629890591370240,STAR
4425632987265111680,MWD
4425647792014254848,DA
4425647792014254848,DA
4425656794266663808,STAR
4425676551115360512,MWD
4425676551115360512,MWD
4425689367298237312,DZ
4425781451396576768,DA
4425798601204794880,DA
4425798669923996160,STAR
4425813509032735616,DA
4425827802683985152,DA
4425829829908536448,DB
4425829829908536448,DB
4425829829908536448,DB
4425851236025439104,DA
4425852335537645312,STAR
4425880274302628736,DA
4425887622988615680,DC
4425972289683971200,STAR
4426050350708989568,STAR
4426050350708989568,STAR
4426050866105073152,STAR
4426064781799503232,STAR
4426102440073172608,DA
4426130722437199488,STAR
4426133093259118336,STAR
4426136288715101568,WD
4426141167798012160,DBA
4426165357054286720,DA
4426238538996651392,STAR
4426261766179967488,STAR
4426295614818614144,DA
4426295885399818240,DA:
4426325232913259008,DA
4426372370176937728,DA
4426435871273922560,DA
4426435871273922560,DA
4426539500243745920,DA
4426620962884065152,DA
4426662744326284416,STAR
4426674014320510848,DA
4426674014320510848,DA
4426709512228057984,STAR
4426753316597357312,DA
4426753316597357312,DA
4426902373439360768,DA
4426902373439360768,DA
4426923397301750144,STAR
4426927898427542016,Unreli
4426931922814636672,DA
4426963048440293120,DBA
4426983771659623936,Unreli
4426995930709113344,DB
4427021425634792832,Unreli
4427021425634792832,DC
4427021425634792832,DC
4427036788736100608,DA
4427092722092873344,DA
4427092722092873344,DA
4427124234268480384,DA
4427366328689819008,DA_MS
4427653576101500544,STAR
4427653576101500544,STAR
4427781806645565184,DA
4428174160497320832,CV
4428177733910126464,DA
4428340049314795008,DA
4428393925389673344,DC
4428416224854087552,STAR
4428452444314364288,DB
4428647431534377216,DA
4428657636376388352,DA
4428750240167146496,STAR
4428880734157571584,DA
4428890320524548480,STAR
4428890320524548480,STAR
4429105996602733056,DA
4429109295136700288,STAR
4429142555363644928,STAR
4429242782720743296,DA
4429250513662087552,DA
4429253468603069312,DA
4429397401543715200,DA
4429402005748711040,DC
4429402005748711040,DC
4429404239131742976,DA
4429404239131742976,DA
4429412077447797120,STAR
4429427053997251456,DA
4429483202106761088,STAR
4429514946208231040,STAR
4429527762390689920,WD
4429609847805489664,DA
4429619880849320576,DA
4429633830903107968,DA_MS
4429662761802762112,DA
4429687711268713728,DA
4429687711268713728,DA
4429775324306290432,DA
4429787418933457152,DA
4429854386063152512,DA
4429854386063152512,DA
4429884966231724032,Unreli
4429888608363585152,DA
4430025669359805440,DA
4430040237888056576,DA
4430088483260225792,DA
4430090987222454400,DA
4430093774659691008,DA
4430108716847352832,DA
4430110228675871744,DA
4430156408163783936,DA
4430165650933432576,DZ
4430165650933432576,DZ
4430170980989556736,STAR
4430195479483209600,DA
4430218118254402944,STAR
4430258563962789120,DA
4430508458043237120,DBA
4430670636008264192,DA
4430790968108076544,DA
4430810828036896512,DA
4430889954218716800,WD
4430913078321824384,STAR
4430966576435025920,DA
4431229741967980928,DB
4431244443638708992,DA
4431290318185570944,DA
4431294711936323328,STAR
4431479429889834752,DA
4431479429889834752,DA
4431499942653479040,DA
4431534542910339584,DA
4431665212995124608,DA
4436427099075008896,DA
4436427099075008896,DA
4437194279014098304,STAR
4437271867601913472,DA
4437290765458221952,DC
4437307120693718272,Unreli
4437358071887038336,STAR
4437443009159835008,DA_MS
4437449095132601472,STAR
4437461636437223552,DA
4437479361763422080,DC
4437515851806126208,DQ
4437516710799607680,DC
4437516710799607680,DC
4437554369072475008,STAR
4437559802209009408,STAR
4437559802209009408,STAR
4437559802209009408,STAR
4437559802209009408,STAR
4437644563385616000,STAR
4437670711152168448,DA
4437670711152168448,DA
4437685215254625408,STAR
4437685593211739904,DB
4437685593211739904,DB
4437693422933080320,STAR
4437721151242054400,DA
4437724003100345600,STAR
4437846083250701312,STAR
4437866905252281472,DA
4437870547384604288,DA
4437870547384604288,DA
4437871268939089408,DA
4437898623591217280,DA
4437959985784782720,DA
4437988813603774976,DA
4438000117958071680,DA
4438017989319829120,STAR
4438044373301638144,WD
4438097940133915648,DA
4438107423421202304,DA
4438146151143915392,DA
4438146151143915392,DA
4438147418158270848,DA
4438164190006954880,MWD
4438267784618378880,DC
4438280871379856512,DZ
4439549776517821184,WD
4439718345394510208,DA
4439738621938975744,DA
4439738621938975744,DA
4439738621938975744,DA
4439886570673356928,DA
4439886570673356928,DA
4440090427002283264,DB
4440090427002283264,DB
4440294970524603520,STAR
4440335965991543168,DA
4440350981196959104,STAR
4440378121090919808,DC
4447039585308297088,DAH
4447074112547046144,STAR
4447080984492380928,DA:
4447152865064276736,DA
4447156747714724736,STAR
4447156747714724736,STAR
4447254745990352256,WD
4447257662266678400,DA
4447257662266678400,DA
4447269825614726656,DA
4447744196162611200,DC
4447763918652437120,STAR
4447804978538632320,STAR
4447820062465824256,DA
4447851020588433792,DA
4448170085118548736,DA
4448181943525961088,DA
4448196610837248256,DA
4448239423070737920,STAR
4448267086957705728,DA
4448286221035721088,DA
4448288385699273600,DA
4448378171991893888,DA
4448399818626767360,STAR
4448566424702126336,DA
4448577355394172416,STAR
4448595012003109248,DA
4448616697294573952,STAR
4448685000158797184,DA
4448686413204060416,DA
4448696338872866432,STAR
4448854015710640256,DA
4448864701590304640,STAR
4448987572015190656,STAR
4449057326579614592,DA
4449098970582483712,DA
4449109549085582976,DA
4449114428168477184,DA
4449142259556628608,DA
4449213040618048384,STAR
4449305055996668288,DA
4449323270956103936,DA
4449342989148797696,DA
4449419409503701376,DA
4449438062544140672,DC
4449491904254321152,DA
4449495546386664832,DA
4449569248025281024,DA
4449569248025281024,DA
4449580724177882496,DA
4449580724177882496,DA
4449580724177882496,DA
4449580724177882496,DA
4449596804535578624,DA
4449624812020621824,DA
4449634256649531776,DC
4449642915303716480,DA
4449655456608233728,DB
4449655456608233728,DB
4449655456608233728,DB
4449655456608233728,DB
4449659030021059712,DA
4449689472749372160,STAR
4449705896704761728,DA
4449705896704761728,DA
4449705896704761728,DA
4449707241032073728,STAR
4449707241032073728,STAR
4449707241032073728,STAR
4449721599105547392,Unreli
4449723664987083904,DA
4449726791723283840,DA
4449735003700666496,STAR
4449748330981924992,DA
4449771562462450816,STAR
4449776402888284288,CV
4449813889361844736,DA
4449878760548420864,DA
4449904740808621184,DA
4449904740808621184,DA
4449918927082701312,DA
4449919373759287680,DA
4449929166285171712,WD
4449941677527459200,STAR
4449946517951838592,DA
4449961636236770176,DC
4449961636236770176,DC
4449967202515447296,STAR
4449971020744432512,DA
4450012596024641152,DA
4450023552486476928,DB
4450025446568997760,DA
4450039083087811712,DA
4450044168329394432,DA
4450046882748719360,DA
4450055026006156928,STAR
4450057813440318592,DA
4450103060919868160,DA
4450103060919868160,DA
4450121138440539776,DA
4450139069926001024,DA
4450139069926001024,DA
4450168211282051456,STAR
4450191296728422272,DA
4450191296728422272,DA
4450228851921991296,DC
4450228851921991296,DC
4450231330121465984,STAR
4450300461915241856,DA
4450301660208282752,DA
4450304031030360064,STAR
4450323787880154880,DA
4450336230402941056,DA
4450336230402941056,DA
4450336810219872896,DA
4450343205429610112,DA
4450359728165678720,DA
4450423431120676864,STAR
4450425359563998720,DQ
4450446005469054592,STAR
4450457378542612096,DA
4450457378542612096,DA
4450472157527663488,STAR
4450639519515283072,STAR
4450741361780372992,STAR
4450765864570779136,DA_MS
4450782494684154752,DA
4450851901356623616,DA
4450887562466940032,DA
4450967345778879488,DA
4450972572757099520,DA
4450991500675089024,DA
4451118391188544256,DA
4451153850439059712,DA
4451189790725712256,DA
4451220959306246400,DA
4451260606146107904,DA
4451264282638028800,DA
4451294725366045312,DA
4451300502100567040,DA
4451300502100567040,DA
4451300502100567040,DA
4451331077970457472,DB
4451380663370278016,STAR
4451383820168462976,DA
4451400141043294976,STAR
4451400175403038080,DA
4451409074575859328,DA
4451438628247615744,DA
4451438628247615744,DA
4451443434313859200,DA_MS
4451443644770423168,DA
4451534487620815360,DC_MS
4451545929413721856,STAR
4451545929413721856,STAR
4451552182885460480,DA
4451553355414907136,DA
4451553355414907136,DA
4451559260992391040,DA
4451581049364349696,DA
4451614618828537216,DBZ
4451683849403013248,DA
4451683849403013248,DA
4451708691493927808,DA_MS
4451759921864154752,WD
4451775143228692736,DA
4451775143228692736,DA
4451808575253327744,DA
4451810087081844992,DC
4451857537880419328,STAR
4451857537880419328,STAR
4451874958268328960,DA
4451932407751668224,DA
4451950412253127168,DA
4452025694440681856,STAR
4452119294666124928,DA
4452191789420161664,DA
4452234395491397376,DA
4452234395491397376,DA
4452418464908716160,DA
4452518245589056896,DA
4452538307377292416,DA
4452588511254078080,STAR
4452686294770297344,DA
4452730893710717440,DA
4452817652049555840,DA
4452844147706261504,DA
4452971514958535296,Unreli
4453006841066914304,DA
4453034981692858752,STAR
4453041097726240384,DA
4453059858143432960,DA
4453059858143432960,DA
4453121602593582080,DB
4453211930048424448,DA
4453218973793773824,CV
4453251478106450432,DC
4453285361106518528,STAR
4453285361106518528,STAR
4453336797634895104,DA
4453336797634895104,DA
4453456850560774912,DA
4453490626183463808,DA
4453553362768426112,DA
4453553362768426112,DA
4453570027240735232,DA
4453629160351665024,Unreli
4453702724551557888,DA
4453807727911419904,DA
4453863223185599744,DA
4453866311265174016,STAR
4453866311265174016,STAR
4453868102268735616,Unreli
4453886102474889984,DA
4453886102474889984,DA
4453903355360209152,DO
4453903355360209152,DO
4453996603392972160,DA
4454000348604549248,DA
4454109681291473536,DA
4454144045328121856,DA
4454146549291665792,DA
4454149985265409152,DA
4454165245287160192,DC
4454180496712731392,DC
4454243684271325568,STAR
4454254954265533952,DA
4454266189900152576,DA
4454276875778955392,Unreli
4454302237563072768,DA
4454314190455063680,DA
4454314190455063680,DA
4454328930782860800,DA
4454396859985489152,DC
4454399235105537280,DA
4454399235105537280,DA
4454417892444091520,DC
4454420740003558528,WD
4454423355642118272,Unreli
4454425107988582272,DB
4454432667131057792,DQ
4454468710496624000,DA
4454477467931241088,DA
4454503581332474368,DA
4454509598584398976,STAR
4454511518432129536,DA
4454520589403075200,STAR
4454599238843776128,DA
4454652290279986176,DA
4454655971070531968,STAR
4454729844508703872,WD
4454748295687814528,CV
4454777398385626368,DC
4454796360663090432,DA
4454820618638547840,DA
4454849824416634112,Unreli
4454861094410374528,STAR
4454861094410374528,STAR
4454876899890216960,DA
4454928027180320384,DA
4454930398002341632,STAR
4454952010277486976,STAR
4454984239712479104,DA
4455173390072573184,DC
4455173390072573184,DC
4455205894384768256,DA
4455311589239915776,DA
4455317018078863360,STAR
4455398961754376704,STAR
4455434867681325056,WD
4455442117586422272,WD
4455453834257078016,DA
4455619521214963072,DA
4455865292124148480,DC
4455887046136280448,DA
4455937314433668480,STAR
4455957135703999488,WD
4455997237817243776,DA
4456000532054130944,DC
4456018914514270592,DC
4456035377126528640,DA
4456132679607806720,DA
4456274108589161472,DC
4456295922724578048,WD
4456308154791559040,DA
4456330973954794112,STAR
4456341449378161152,DA
4456345881784508928,DA
4456405324131282432,DA
4456415082297038336,DA
4456437076826993920,DA
4456459341937883904,STAR
4456487310765067520,DA
4456519952516635392,STAR
4456545821101930880,DA
4456580494375837312,DA
4456601758755520512,STAR
4456686459808859776,WD
4456720574731530880,DA
4456730332897278208,STAR
4456776649824678528,DC
4456776649824678528,DB
4456776649824678528,DB
4456831969002820864,WD
4456861896335121024,DA
4456892888819576576,DA_MS
4456937384681064576,STAR
4456951094215638016,DZ
4457004145652140672,DB
4457004145652140672,DB
4457063042541262720,STAR
4457112756785516672,DA
4457122377512389760,STAR
4457157733683109504,DB
4457157733683109504,DB
4457182885011822976,DC
4457207005547489408,DA
4457211609752374784,DA
4457257480003502464,DA
4457284387975778944,DA
4457321560914723840,DA
4457321560914723840,DA
4457321560914723840,DA
4457454739261246208,DA_MS
4457454739261246208,DA_MS
4457481264979357568,STAR
4457492333112075776,STAR
4457495936587696128,DA
4457541257082013056,DC
4457558643109758592,DA
4457570359780538496,DA
4457606373083553792,DA
4457607090341071872,DZ
4457608361651423232,STAR
4457608361651423232,STAR
4457673679513851904,DA
4457683201458662656,STAR
4457688561576156672,DC
4457707077179105152,DA
4457713163148397568,DA
4457789677991081856,DA
4457798267925462784,DC
4457803323104912384,STAR
4457837815983682304,DA
4457846478936352640,DA
4457846478936352640,DA
4457904615612578560,DA
4457933477792827264,DA
4457939383370422400,DA
4457939383370422400,DA
4457950004827014400,DA
4457967115976541312,DA
4457967115976541312,DA
4457972922772332544,DBA
4457973811828685312,DA
4457980546337576960,DA
4458013772203880064,DA
4458038064538946944,DB
4458109193495517568,STAR
4458142728599099520,DA
4458142728599099520,DA
4458158461062589952,DC
4458299164191356160,DA
4458348229898089728,STAR
4458428528606625280,DA
4458449762924821632,DA
4458454611944673408,DA
4458463884776394880,DZ
4458465469622583424,STAR
4458465469622583424,STAR
4458595516934627584,DA
4458639840996497920,DA
4458742988931537152,DA_MS
4458930696182669696,DA
4458970072443228800,DA
4459045221487970560,DA
4459062431420124544,STAR
4459155237072308736,DA
4459155237072308736,DA
4459159398899635584,DA
4459159398899635584,DA
4459213270671402368,STAR
4459244744190519936,DA
4459297623828027648,DA
4459377995556396288,DA
4459380675615776640,STAR
4459448089420835584,STAR
4459477737577738752,DA
4459478802728495616,STAR
4459478802728495616,STAR
4459513574784925568,DA
4459523887003544448,DA
4459542230806843648,Unreli
4459548346840348032,Unreli
4459567485212960384,DA
4459591055994563456,DA
4459617994029737216,DA
4459617994029737216,DA
4459628787284620416,STAR
4459639713681638400,DA
4459639713681638400,DA
4459639713681638400,DA
4459647955721010560,DA
4459662253670743808,WD
4459662253670743808,Unreli
4459666716138776576,DC
4459683174453531648,STAR
4459683174453531648,STAR
4459683174453531648,STAR
4459790548635441792,STAR
4459825458129907456,DA
4459903008058319872,STAR
4459906718910126336,DA
4459922356886052992,CV
4459946370049128832,DB
4459946370049128832,DB
4460043303167672576,DA
4460043303167672576,DA
4460071130258306944,STAR
